,sourceid,dstid,dow,mean_travel_time,src_longitude_rad,src_latitude_rad,dst_longitude_rad,dst_latitude_rad,src_lat_long,dst_lat_long,distances
1981,311,353,3,1705.38,-0.0022664003226579746,0.8963358593833144,-0.003092353217848261,0.897590151745138,"-0.0022664003226579746, 0.8963358593833144","-0.003092353217848261, 0.897590151745138",5.364529786826796
1982,311,575,4,1446.38,-0.0022664003226579746,0.8963358593833144,-0.001833445710339342,0.8973799065979945,"-0.0022664003226579746, 0.8963358593833144","-0.001833445710339342, 0.8973799065979945",4.266319796685836
1983,311,5,6,2681.5,-0.0022664003226579746,0.8963358593833144,-0.002134359220778617,0.8982902719703042,"-0.0022664003226579746, 0.8963358593833144","-0.002134359220778617, 0.8982902719703042",7.738517451670096
1984,311,232,6,2578.54,-0.0022664003226579746,0.8963358593833144,-0.0019156059539789019,0.8984980167323278,"-0.0022664003226579746, 0.8963358593833144","-0.0019156059539789019, 0.8984980167323278",8.597165334505082
1985,311,351,3,1781.09,-0.0022664003226579746,0.8963358593833144,-0.0026566496425879083,0.8977302541553127,"-0.0022664003226579746, 0.8963358593833144","-0.0026566496425879083, 0.8977302541553127",5.599694603174204
1986,311,971,2,2131.1,-0.0022664003226579746,0.8963358593833144,-0.0031732327575832073,0.8978766143214135,"-0.0022664003226579746, 0.8963358593833144","-0.0031732327575832073, 0.8978766143214135",6.493141847577289
1987,311,786,2,1343.85,-0.0022664003226579746,0.8963358593833144,-0.0031937752152989326,0.8972737079376742,"-0.0022664003226579746, 0.8963358593833144","-0.0031937752152989326, 0.8972737079376742",4.35977454807097
1988,311,227,2,1731.29,-0.0022664003226579746,0.8963358593833144,-0.005302861721722522,0.8965900301719099,"-0.0022664003226579746, 0.8963358593833144","-0.005302861721722522, 0.8965900301719099",7.567262595221282
1989,311,788,3,965.57,-0.0022664003226579746,0.8963358593833144,-0.0026112142597638074,0.8971570613642553,"-0.0022664003226579746, 0.8963358593833144","-0.0026112142597638074, 0.8971570613642553",3.3583882283303206
1990,473,416,7,673.06,-0.0033220787925644923,0.8997029165351117,-0.0034810188940727935,0.9004875994543688,"-0.0033220787925644923, 0.8997029165351117","-0.0034810188940727935, 0.9004875994543688",3.1287086657360406
1991,473,431,2,1130.33,-0.0033220787925644923,0.8997029165351117,-0.004837727184062413,0.899820665087663,"-0.0033220787925644923, 0.8997029165351117","-0.004837727184062413, 0.899820665087663",3.7572199709992185
1992,473,510,4,471.78,-0.0033220787925644923,0.8997029165351117,-0.0028718343857118515,0.8996247388434976,"-0.0033220787925644923, 0.8997029165351117","-0.0028718343857118515, 0.8996247388434976",1.150025788135515
1993,473,130,2,1529.55,-0.0033220787925644923,0.8997029165351117,-0.0015979017300360757,0.9010297968290824,"-0.0033220787925644923, 0.8997029165351117","-0.0015979017300360757, 0.9010297968290824",6.746379244030054
1994,473,422,6,1470.94,-0.0033220787925644923,0.8997029165351117,-0.005550514111899843,0.9000832997267719,"-0.0033220787925644923, 0.8997029165351117","-0.005550514111899843, 0.9000832997267719",5.683486941334967
1995,473,662,4,1938.22,-0.0033220787925644923,0.8997029165351117,-0.006762179652304785,0.8992215379046082,"-0.0033220787925644923, 0.8997029165351117","-0.006762179652304785, 0.8992215379046082",8.676798056539782
1996,473,906,2,2398.63,-0.0033220787925644923,0.8997029165351117,-0.001298905795803074,0.8986702369751122,"-0.0033220787925644923, 0.8997029165351117","-0.001298905795803074, 0.8986702369751122",6.441466726674741
1997,473,14,5,2052.7,-0.0033220787925644923,0.8997029165351117,0.0007357145376588273,0.9007632115650801,"-0.0033220787925644923, 0.8997029165351117","0.0007357145376588273, 0.9007632115650801",10.821524918543343
1998,473,678,5,1818.64,-0.0033220787925644923,0.8997029165351117,-0.0036824766408404784,0.8987303451339158,"-0.0033220787925644923, 0.8997029165351117","-0.0036824766408404784, 0.8987303451339158",3.9484412955296473
1999,473,172,5,1960.89,-0.0033220787925644923,0.8997029165351117,-0.0013810320214229523,0.900432908740924,"-0.0033220787925644923, 0.8997029165351117","-0.0013810320214229523, 0.900432908740924",5.578464523277481
2000,475,539,1,391.81,-0.007387156717058367,0.8990117453334494,-0.006713654888002831,0.8995260580346488,"-0.007387156717058367, 0.8990117453334494","-0.006713654888002831, 0.8995260580346488",2.624450252826502
2001,475,805,5,3476.85,-0.007387156717058367,0.8990117453334494,0.0011028679067217276,0.8996917785854386,"-0.007387156717058367, 0.8990117453334494","0.0011028679067217276, 0.8996917785854386",21.067207406583734
2002,475,974,6,2037.84,-0.007387156717058367,0.8990117453334494,-0.003027508822175816,0.8993597451296971,"-0.007387156717058367, 0.8990117453334494","-0.003027508822175816, 0.8993597451296971",10.819695263883883
2003,475,330,6,2138.38,-0.007387156717058367,0.8990117453334494,-0.0028301897164053347,0.8984731721144003,"-0.007387156717058367, 0.8990117453334494","-0.0028301897164053347, 0.8984731721144003",11.424165434840955
2004,475,207,7,1320.58,-0.007387156717058367,0.8990117453334494,-0.0037438063427629956,0.8990562718080684,"-0.007387156717058367, 0.8990117453334494","-0.0037438063427629956, 0.8990562718080684",8.971951245740762
2005,475,711,5,1409.86,-0.007387156717058367,0.8990117453334494,-0.007307034873989358,0.9006696336414116,"-0.007387156717058367, 0.8990117453334494","-0.007307034873989358, 0.9006696336414116",6.5615660978655574
2006,475,363,4,2428.86,-0.007387156717058367,0.8990117453334494,-0.0029101987936291265,0.8989213290002653,"-0.007387156717058367, 0.8990117453334494","-0.0029101987936291265, 0.8989213290002653",11.0293657156612
2007,475,184,1,2153.23,-0.007387156717058367,0.8990117453334494,-0.0027291080200958083,0.9002194207168472,"-0.007387156717058367, 0.8990117453334494","-0.0027291080200958083, 0.9002194207168472",12.416073210902534
2008,475,838,4,1631.09,-0.007387156717058367,0.8990117453334494,-0.003482806074739148,0.8987241120147641,"-0.007387156717058367, 0.8990117453334494","-0.003482806074739148, 0.8987241120147641",9.68193017756577
2009,475,483,5,887.35,-0.007387156717058367,0.8990117453334494,-0.005158599661597276,0.8987042765974342,"-0.007387156717058367, 0.8990117453334494","-0.005158599661597276, 0.8987042765974342",5.621277934579669
2010,954,106,5,2389.39,-0.0003204504722715875,0.9004826662522023,-0.002165874234013179,0.8993015401208397,"-0.0003204504722715875, 0.9004826662522023","-0.002165874234013179, 0.8993015401208397",6.5139977555592
2011,954,637,5,1131.08,-0.0003204504722715875,0.9004826662522023,-0.0004848395436695921,0.89966952244873,"-0.0003204504722715875, 0.9004826662522023","-0.0004848395436695921, 0.89966952244873",3.2420929579256037
2012,954,167,2,789.52,-0.0003204504722715875,0.9004826662522023,-0.0013939532328743935,0.9006459273912253,"-0.0003204504722715875, 0.9004826662522023","-0.0013939532328743935, 0.9006459273912253",2.7158747333160993
2013,954,636,2,1179.8,-0.0003204504722715875,0.9004826662522023,-0.0010663138005969147,0.8998339916337373,"-0.0003204504722715875, 0.9004826662522023","-0.0010663138005969147, 0.8998339916337373",3.154029641100087
2014,954,898,7,2130.89,-0.0003204504722715875,0.9004826662522023,-0.0016996232024772857,0.8989285343157164,"-0.0003204504722715875, 0.9004826662522023","-0.0016996232024772857, 0.8989285343157164",7.022147057568306
2015,954,813,5,1094.12,-0.0003204504722715875,0.9004826662522023,-0.00014144589171521222,0.8995323207229391,"-0.0003204504722715875, 0.9004826662522023","-0.00014144589171521222, 0.8995323207229391",3.7852483786014606
2016,954,432,6,1758.91,-0.0003204504722715875,0.9004826662522023,-0.00404490621627451,0.8997718041883558,"-0.0003204504722715875, 0.9004826662522023","-0.00404490621627451, 0.8997718041883558",9.579371599958625
2017,954,363,1,3298.09,-0.0003204504722715875,0.9004826662522023,-0.0029101987936291265,0.8989213290002653,"-0.0003204504722715875, 0.9004826662522023","-0.0029101987936291265, 0.8989213290002653",8.87345499609235
2018,954,203,5,1893.9,-0.0003204504722715875,0.9004826662522023,-0.0016349379637781078,0.8995068756125482,"-0.0003204504722715875, 0.9004826662522023","-0.0016349379637781078, 0.8995068756125482",5.0348952598479775
2019,954,467,7,1685.38,-0.0003204504722715875,0.9004826662522023,-0.0032537881272884594,0.8998358900937423,"-0.0003204504722715875, 0.9004826662522023","-0.0032537881272884594, 0.8998358900937423",7.652320147570029
2020,135,473,3,1385.76,-0.0014513232712827333,0.9009418594148325,-0.0033220787925644923,0.8997029165351117,"-0.0014513232712827333, 0.9009418594148325","-0.0033220787925644923, 0.8997029165351117",6.7207423051681
2021,135,189,7,1865.09,-0.0014513232712827333,0.9009418594148325,-0.005914298315699843,0.9007154380704833,"-0.0014513232712827333, 0.9009418594148325","-0.005914298315699843, 0.9007154380704833",10.999913254228398
2022,135,923,4,1440.17,-0.0014513232712827333,0.9009418594148325,-0.00024194020516874243,0.8992831116235556,"-0.0014513232712827333, 0.9009418594148325","-0.00024194020516874243, 0.8992831116235556",7.204301999568695
2023,135,659,7,1911.74,-0.0014513232712827333,0.9009418594148325,-0.00698658673303125,0.8993441288975662,"-0.0014513232712827333, 0.9009418594148325","-0.00698658673303125, 0.8993441288975662",15.005382542885933
2024,135,146,4,892.6,-0.0014513232712827333,0.9009418594148325,-0.001200266690294824,0.9001334778615527,"-0.0014513232712827333, 0.9009418594148325","-0.001200266690294824, 0.9001334778615527",3.2569251543905127
2025,135,947,2,658.25,-0.0014513232712827333,0.9009418594148325,-9.963160177365855e-05,0.9009110344818478,"-0.0014513232712827333, 0.9009418594148325","-9.963160177365855e-05, 0.9009110344818478",3.3222866936303173
2026,135,117,5,693.7,-0.0014513232712827333,0.9009418594148325,-0.002018700769938302,0.9015316450064573,"-0.0014513232712827333, 0.9009418594148325","-0.002018700769938302, 0.9015316450064573",2.7174232873668447
2027,135,326,1,1195.07,-0.0014513232712827333,0.9009418594148325,-6.409151316328587e-05,0.899929834894086,"-0.0014513232712827333, 0.9009418594148325","-6.409151316328587e-05, 0.899929834894086",5.25860475311959
2028,135,168,3,507.46,-0.0014513232712827333,0.9009418594148325,-0.0018870250432133566,0.9006433457966191,"-0.0014513232712827333, 0.9009418594148325","-0.0018870250432133566, 0.9006433457966191",1.59381303812532
2029,135,614,5,1553.89,-0.0014513232712827333,0.9009418594148325,0.002728039464266438,0.9007801615929744,"-0.0014513232712827333, 0.9009418594148325","0.002728039464266438, 0.9007801615929744",10.286174876482555
2030,924,239,7,1895.53,-0.0012101485157253462,0.8992740915777214,-0.0018606966434887439,0.8980555382130178,"-0.0012101485157253462, 0.8992740915777214","-0.0018606966434887439, 0.8980555382130178",5.079959430092951
2031,924,131,2,1962.62,-0.0012101485157253462,0.8992740915777214,-0.0012256929618777422,0.9009865880182976,"-0.0012101485157253462, 0.8992740915777214","-0.0012256929618777422, 0.9009865880182976",6.774743723273993
2032,924,349,6,2779.39,-0.0012101485157253462,0.8992740915777214,-0.0037504246525286167,0.8978208499057019,"-0.0012101485157253462, 0.8992740915777214","-0.0037504246525286167, 0.8978208499057019",8.498011652566197
2033,924,975,6,1885.7,-0.0012101485157253462,0.8992740915777214,-0.003193681372341292,0.8992825031326299,"-0.0012101485157253462, 0.8992740915777214","-0.003193681372341292, 0.8992825031326299",4.8822315942876475
2034,924,566,3,2461.39,-0.0012101485157253462,0.8992740915777214,0.0038931081024733347,0.9009139724992781,"-0.0012101485157253462, 0.8992740915777214","0.0038931081024733347, 0.9009139724992781",14.125675801215035
2035,924,334,3,2401.47,-0.0012101485157253462,0.8992740915777214,-0.0026882918566322996,0.8982840163588465,"-0.0012101485157253462, 0.8992740915777214","-0.0026882918566322996, 0.8982840163588465",5.347325558272567
2036,924,959,2,1722.35,-0.0012101485157253462,0.8992740915777214,-0.00031368856029677855,0.9002801289447304,"-0.0012101485157253462, 0.8992740915777214","-0.00031368856029677855, 0.9002801289447304",4.5499353988944975
2037,924,958,3,1476.62,-0.0012101485157253462,0.8992740915777214,2.661262464586958e-05,0.9003360932068019,"-0.0012101485157253462, 0.8992740915777214","2.661262464586958e-05, 0.9003360932068019",5.186985579369365
2038,924,437,4,2214.7,-0.0012101485157253462,0.8992740915777214,-0.0037060452700321913,0.8996663195542713,"-0.0012101485157253462, 0.8992740915777214","-0.0037060452700321913, 0.8996663195542713",6.334702160937847
2039,924,16,7,1809.4,-0.0012101485157253462,0.8992740915777214,-0.00118684664060211,0.8981232661523528,"-0.0012101485157253462, 0.8992740915777214","-0.00118684664060211, 0.8981232661523528",4.553027158516475
2040,374,323,4,2805.9,-0.0038733496019368943,0.9000578815945001,-0.00010356366492332708,0.8989314621127701,"-0.0038733496019368943, 0.9000578815945001","-0.00010356366492332708, 0.8989314621127701",10.290949797402519
2041,374,540,6,1072.87,-0.0038733496019368943,0.9000578815945001,-0.006986546966617915,0.8994964557193711,"-0.0038733496019368943, 0.9000578815945001","-0.006986546966617915, 0.8994964557193711",7.973354763559278
2042,374,254,4,3583.0,-0.0038733496019368943,0.9000578815945001,-0.0015389367898893203,0.897521702644939,"-0.0038733496019368943, 0.9000578815945001","-0.0015389367898893203, 0.897521702644939",11.563636015136675
2043,374,716,5,1416.07,-0.0038733496019368943,0.9000578815945001,-0.0073609047132330435,0.90024231263807,"-0.0038733496019368943, 0.9000578815945001","-0.0073609047132330435, 0.90024231263807",8.605568691230797
2044,374,128,1,1410.47,-0.0038733496019368943,0.9000578815945001,-0.0011440042711096424,0.901138032975448,"-0.0038733496019368943, 0.9000578815945001","-0.0011440042711096424, 0.901138032975448",7.952247601076611
2045,374,726,6,1869.2,-0.0038733496019368943,0.9000578815945001,-0.006575092791542226,0.8983068435762384,"-0.0038733496019368943, 0.9000578815945001","-0.006575092791542226, 0.8983068435762384",9.602923370195194
2046,374,190,3,1510.22,-0.0038733496019368943,0.9000578815945001,-0.006377696815714602,0.9007051454511339,"-0.0038733496019368943, 0.9000578815945001","-0.006377696815714602, 0.9007051454511339",6.666791779014176
2047,374,689,7,1906.72,-0.0038733496019368943,0.9000578815945001,-0.003224461809676582,0.8983696509870891,"-0.0038733496019368943, 0.9000578815945001","-0.003224461809676582, 0.8983696509870891",6.866982645903157
2048,374,128,5,1465.8,-0.0038733496019368943,0.9000578815945001,-0.0011440042711096424,0.901138032975448,"-0.0038733496019368943, 0.9000578815945001","-0.0011440042711096424, 0.901138032975448",7.952247601076611
2049,374,216,5,2845.36,-0.0038733496019368943,0.9000578815945001,-0.004423082941105175,0.8971628393075269,"-0.0038733496019368943, 0.9000578815945001","-0.004423082941105175, 0.8971628393075269",11.532571781136015
2050,952,831,3,949.57,-0.000573967771479106,0.9006062094543907,0.0014182275352142423,0.8998392054143239,"-0.000573967771479106, 0.9006062094543907","0.0014182275352142423, 0.8998392054143239",5.761367927938055
2051,952,86,7,2257.18,-0.000573967771479106,0.9006062094543907,-0.0026657768206878904,0.8995487248629905,"-0.000573967771479106, 0.9006062094543907","-0.0026657768206878904, 0.8995487248629905",6.6299239877056815
2052,952,665,1,2306.66,-0.000573967771479106,0.9006062094543907,-0.00422014334543338,0.8990194265111237,"-0.000573967771479106, 0.9006062094543907","-0.00422014334543338, 0.8990194265111237",10.946983293503104
2053,952,43,4,1618.82,-0.000573967771479106,0.9006062094543907,-0.0039752931973209265,0.9012602510026884,"-0.000573967771479106, 0.9006062094543907","-0.0039752931973209265, 0.9012602510026884",8.7458115188263
2054,952,272,4,459.81,-0.000573967771479106,0.9006062094543907,0.0010517863884983458,0.9005073523841208,"-0.000573967771479106, 0.9006062094543907","0.0010517863884983458, 0.9005073523841208",4.014164060361824
2055,952,155,4,1845.75,-0.000573967771479106,0.9006062094543907,-0.001180074727995183,0.8994691060285682,"-0.000573967771479106, 0.9006062094543907","-0.001180074727995183, 0.8994691060285682",4.738852650826871
2056,952,621,3,1673.3,-0.000573967771479106,0.9006062094543907,0.0035612872100086344,0.9003340814559307,"-0.000573967771479106, 0.9006062094543907","0.0035612872100086344, 0.9003340814559307",10.219788449473043
