sourceid,dstid,dow,mean_travel_time
898,327,6,1843.77
878,286,3,797.27
878,911,4,868.06
878,479,7,3668.82
878,256,4,2263.6
878,292,2,965.8
878,292,4,898.48
878,979,2,2785.75
878,66,5,1047.1
878,883,3,415.64
878,5,6,1435.9
747,127,7,1578.02
747,571,4,1048.67
747,921,2,1441.41
747,905,6,2259.92
747,567,3,762.72
747,362,2,1364.87
747,223,6,2906.92
747,242,2,2918.41
747,563,3,2213.29
747,952,1,1657.97
253,457,7,1757.67
253,768,4,2614.41
253,424,5,2960.41
253,520,6,1436.22
253,747,2,2857.75
253,342,7,1383.5
253,364,3,1725.6
253,762,3,1019.26
253,78,3,1087.06
253,840,6,1915.1
899,210,7,1518.17
899,220,4,2809
899,416,4,2787.8
899,762,1,1460.5
899,154,6,1217.78
899,135,6,2503.76
899,205,7,1970.98
899,959,2,1986.11
899,445,5,2282.37
899,428,3,3053.05
868,631,6,2208.96
868,93,6,1900.43
868,497,1,2249
868,703,7,2190.83
868,321,2,1629.55
868,242,1,491.27
868,207,3,2086.46
868,969,3,1170.65
868,375,4,2578.11
868,36,3,2335.54
882,471,5,3272.71
882,72,7,1031.17
882,893,3,3341.53
882,608,4,1725.24
882,269,7,1580.49
882,879,7,276.99
882,76,1,884.32
882,146,7,2248.32
882,507,2,2161.11
882,647,5,3196.52
557,967,1,1768.28
557,940,3,3021.83
557,562,7,1257.33
557,717,6,1440.26
557,192,6,1908.86
557,742,6,2222.77
557,351,1,2275.27
557,848,3,1627.52
557,185,6,2306.14
557,367,1,1496.39
832,317,5,1367.92
832,285,5,2330.88
832,930,4,2232.09
832,325,1,1008.26
832,827,3,430.86
832,620,2,947.48
832,435,5,2718.75
832,802,4,592
832,37,4,332.89
832,806,4,1033.66
2,444,1,1908.33
2,806,1,725.9
2,570,7,848.56
2,552,2,3248.21
2,213,6,2381.9
2,915,4,1931.47
2,271,5,289.34
2,949,2,1014.87
2,58,4,1882.2
2,400,3,1239.39
3,181,4,2241.82
3,957,7,1839.47
3,333,4,3689.36
3,643,5,1815.58
3,363,1,2981.32
3,265,5,674.87
3,213,7,2746.59
3,634,5,2593.71
3,878,2,2253.15
3,94,7,1501.57
338,783,3,717.93
338,464,7,2185.33
338,751,3,2467.15
338,854,2,2031.62
338,753,4,2771.63
338,909,3,2348.44
338,246,1,1477.29
338,737,2,1599.67
338,247,4,1630.82
338,791,6,1701.09
566,24,2,1343.88
566,22,2,944.56
566,23,6,971.58
566,596,6,812.97
566,621,7,546.17
566,2,7,1796.97
566,652,6,1389.61
566,328,7,1405.89
566,932,4,2037.69
566,131,1,1500.61
435,406,4,749.74
435,794,4,2263.75
435,414,5,953.62
435,224,1,1886.35
435,746,5,2093.65
435,131,6,1353.17
435,606,3,1679.96
435,62,6,897.15
435,348,6,2152.5
435,176,3,1277.53
301,798,6,526.99
301,340,5,1370.87
301,337,4,1679.43
301,285,6,3026.08
301,482,4,2413.64
301,781,6,1025.57
301,302,1,946.72
301,567,1,2531.69
301,231,2,2736.25
301,245,7,1950.63
300,525,7,1142.98
300,577,6,1671.29
300,298,4,147.85
300,790,1,705.11
300,850,7,973.82
300,855,7,1976.71
300,354,3,1298.7
300,161,7,1575.45
300,795,2,465.33
300,976,4,2767.5
838,334,4,1169.35
838,799,2,2244.85
838,905,3,2487.46
838,198,7,2060.11
838,241,3,1634.07
838,662,5,1427.1
838,192,2,2111.41
838,61,7,1707.68
838,534,3,1648.9
838,245,2,1609.45
867,931,6,1659.65
867,800,3,1762.55
867,41,6,2485.77
867,246,1,869.12
867,114,3,1826.22
867,582,4,1403.48
867,339,6,738.98
867,763,3,1683.36
867,113,7,1568.54
867,344,2,966.2
357,435,7,938.77
357,952,3,2987.83
357,499,4,1670.3
357,152,3,1876.61
357,359,4,697.56
357,911,4,2183.67
357,288,6,1579.95
357,820,3,309.83
357,298,1,2374.19
357,587,4,1125.71
375,708,7,1368.47
375,839,6,2144.35
375,411,3,1270.67
375,275,6,1722.93
375,250,3,2900.71
375,417,4,773.5
375,422,1,1160.22
375,215,7,1938.06
375,372,4,140.04
375,830,5,2084.92
320,754,3,1157.2
320,469,2,2037.12
320,155,2,441.8
320,608,7,669.8
320,551,7,1190.78
320,65,1,2135.42
320,666,5,2830.37
320,902,7,1008.02
320,258,3,1856.92
320,92,1,1049.48
405,282,2,2426.46
405,976,3,1807.62
405,19,4,1696.28
405,49,1,639.81
405,896,7,1991.91
405,485,3,2312.14
405,210,4,2194
405,797,7,1695.33
405,717,7,1171.69
405,55,4,1611.1
861,467,6,1813.37
861,950,4,3131.14
861,537,3,2531.96
861,328,5,2302
861,542,5,2299.93
861,818,4,2386.33
861,516,7,2224.09
861,526,4,2690.36
861,529,1,2450.85
861,537,5,2549.29
358,680,4,1131.04
358,131,3,2611.54
358,495,1,1803.71
358,878,1,2105.4
358,282,6,2406.7
358,298,3,2344.67
358,429,6,1061.26
358,120,4,2496.17
358,663,5,2467.09
358,912,2,1191.47
395,607,2,805.73
395,933,4,1711.46
395,641,5,1124.06
395,269,4,1529.52
395,408,1,1899.67
395,100,7,658.88
395,292,2,2128.26
395,641,1,1062.6
395,103,3,839.58
395,476,3,4112.25
826,815,7,189.48
826,281,3,324.4
826,916,7,2400.31
826,491,3,2421.43
826,635,6,1342.99
826,12,2,936.65
826,597,6,1063.87
826,950,1,309.52
826,397,1,1564.9
826,425,4,1782.29
847,844,1,1195.7
847,793,5,2044.34
847,921,2,2381.08
847,661,1,1817.54
847,344,5,728.21
847,581,2,2106.58
847,971,4,720.85
847,647,2,635.99
847,291,5,1532.46
847,528,5,2687.14
467,636,2,1762.62
467,136,5,1026.98
467,485,5,2288.3
467,151,7,1763.25
467,690,2,2202.19
467,843,6,2055.82
467,609,2,1946.46
467,489,2,1110.01
467,875,1,2648.3
467,490,4,802.98
837,7,7,1029.36
837,669,6,821.56
837,966,4,286.33
837,538,4,1549.04
837,370,2,2350.88
837,574,7,2085.05
837,748,7,2698.41
837,481,1,378.87
837,483,4,855.03
837,214,3,1267.44
568,264,5,1450.58
568,68,3,1954.25
568,814,6,1245.15
568,877,1,1401.32
568,861,7,2243.36
568,741,1,1445.49
568,203,3,944.98
568,495,3,3313.67
568,82,7,2504.52
568,739,5,1384.96
836,535,1,1816.62
836,586,7,934.17
836,554,2,1233.53
836,366,5,1664.59
836,342,2,1020.25
836,978,5,1767.99
836,371,6,1324.12
836,682,7,990.43
836,667,5,946.87
836,674,6,1735.11
493,376,4,643.78
493,14,1,2103
493,524,6,885.58
493,160,6,1240.95
493,233,6,1870.53
493,425,5,647.06
493,420,2,1395.34
493,794,1,2295.64
493,893,6,132.09
493,550,7,1650.13
819,815,2,2573.89
819,678,5,1664.41
819,321,3,2305.56
819,836,2,2095.41
819,929,2,3033.87
819,838,1,1458.87
819,259,6,1226.17
819,111,5,1304.71
819,294,5,1018.45
819,768,7,1940.08
646,244,2,2630.69
646,201,2,334.9
646,287,1,1300.45
646,972,4,3068.26
646,357,2,1357.36
646,659,1,2883.21
646,125,7,1665.3
646,804,3,1895.04
646,396,1,2124.97
646,133,6,1531.28
498,909,6,2690.27
498,746,7,2854.47
498,739,4,2943.16
498,497,7,374.66
498,65,5,2124.95
498,21,2,3117.75
498,952,7,2730.64
498,0,5,1042.44
498,847,6,1309.69
498,201,7,2609.49
858,567,6,2529.57
858,234,5,1940.94
858,221,5,1268.79
858,733,1,990.46
858,371,5,2220.68
858,350,6,2065.38
858,734,5,1032.01
858,647,5,1176.08
858,978,5,2337.69
858,552,2,1566.74
647,568,6,3335.9
647,4,1,3674.5
647,288,3,1866.75
647,334,3,1507.56
647,914,6,2395.45
647,132,5,2308.17
647,542,4,967.66
647,370,2,1740.24
647,876,4,2575.4
647,849,6,1561.23
905,21,1,1127.57
905,632,3,964.1
905,397,4,1829.82
905,485,3,3363.93
905,17,1,1792.29
905,365,7,1383.26
905,882,2,963.46
905,756,6,1465.8
905,747,1,2162.25
905,647,7,2346.28
808,815,4,663.93
808,264,2,346.49
808,962,1,732.78
808,329,5,401.83
808,275,2,1004.13
808,494,2,1466.65
808,370,1,2034.97
808,263,6,334.03
808,103,1,1595.75
808,929,2,818.97
479,741,3,3411.3
479,621,6,4118.94
479,128,6,3418.89
479,429,1,2761.92
479,402,4,4163.49
479,46,2,3481.68
479,715,2,2081.75
479,792,7,3228.52
479,233,1,3554.05
479,724,7,1119.86
244,296,6,1485.38
244,404,6,2115.39
244,64,4,2155.48
244,367,6,3197.88
244,531,7,2054.79
244,797,5,1761.68
244,374,4,2568.27
244,251,1,586.89
244,484,5,2378.32
244,491,7,2332.52
265,651,6,869.78
265,805,1,137.48
265,410,7,1835.53
265,60,5,2475.2
265,47,4,1711.23
265,103,6,1266.94
265,97,5,1089.5
265,191,2,2253.13
265,811,7,482.97
265,833,1,191.36
567,369,5,1459.95
567,827,4,3093.6
567,320,2,1531.27
567,731,7,2558.04
567,636,3,1585.42
567,368,5,1375.78
567,392,7,2719.68
567,959,7,2084.08
567,942,3,2235.49
567,163,7,1761.9
562,558,6,1159.58
562,360,1,1708.69
562,361,5,1631.25
562,189,5,815.52
562,430,5,737.85
562,821,7,1652.71
562,359,1,2238
562,371,7,1378.1
562,536,7,699.23
562,419,2,1165
561,673,1,909.4
561,677,2,1261.13
561,695,3,1585.07
561,726,5,762.8
561,485,6,648.46
561,544,7,707.5
561,588,5,684.37
561,856,2,1740.06
561,158,5,1460.2
561,136,2,1988.45
286,769,2,3113.06
286,943,2,1046.52
286,351,5,2314.9
286,213,1,2522.61
286,905,4,310.73
286,646,3,1884.98
286,880,4,870.81
286,876,4,599.68
286,766,1,1542.11
286,900,7,587.95
370,617,7,2088.76
370,538,7,921.55
370,196,1,1180.22
370,496,3,1557.38
370,362,1,1998.85
370,605,4,1241.34
370,473,4,728.19
370,332,1,2492
370,655,4,2042.61
370,634,6,1519.54
360,52,4,1865.96
360,149,1,2177.12
360,855,3,1682.45
360,88,7,2943.31
360,345,3,1486.34
360,499,4,1700.25
360,819,1,2043.4
360,710,3,2110.71
360,830,3,3524.33
360,666,7,508.58
20,546,5,1080.54
20,466,1,1130.3
20,902,2,2553.6
20,971,2,2098.76
20,540,6,1768.48
20,689,2,1757.77
20,873,6,2341.2
20,356,7,490.62
20,348,6,2148.16
20,433,3,1671.36
80,640,3,3193.42
80,914,5,1442.98
80,81,7,880.96
80,583,2,621.89
80,637,1,2177.27
80,394,3,1867.73
80,336,5,1719.07
80,513,7,949.51
80,94,7,1503.3
80,92,1,1558.57
743,339,7,2753.18
743,925,6,1426.77
743,281,7,1856.7
743,156,4,776.42
743,841,2,2083.11
743,416,7,1263.88
743,687,4,2593.76
743,336,2,2427.4
743,491,2,533.58
743,124,4,1764.11
40,763,3,1938.96
40,41,4,272.2
40,322,3,1123.41
40,330,1,2422.5
40,99,5,1234.98
40,888,3,672.97
40,157,6,1648.11
40,26,6,635.22
40,22,1,1277.86
40,320,6,1237.22
907,215,7,1196.68
907,465,6,1881.41
907,570,2,2011.17
907,653,6,2109.82
907,227,2,2158.4
907,442,7,2204.18
907,254,2,1329.04
907,246,4,969.87
907,651,4,2386.58
907,71,2,2103.85
234,869,2,243.08
234,875,6,1621.35
234,763,1,1654.1
234,772,4,1525.55
234,941,5,2118.19
234,899,1,1229.14
234,508,2,1625.37
234,631,7,2545.36
234,341,1,370.76
234,227,2,1607.06
294,511,7,1470.12
294,333,1,1756.76
294,982,3,2109.43
294,358,6,2969.03
294,309,6,553.17
294,513,2,1154.85
294,679,6,1988.62
294,778,2,781.56
294,360,7,2462.46
294,205,7,2340.92
293,581,6,1248.1
293,253,2,1064.8
293,791,3,631.98
293,299,2,406.64
293,246,6,1594.71
293,789,6,583.45
293,108,5,1499.05
293,108,3,1319.67
293,793,3,565.86
293,870,5,2147.83
252,921,3,2637
252,903,5,1832
252,666,5,3144.86
252,902,4,2105.11
252,365,2,1914.07
252,514,7,1169.21
252,444,7,1329.59
252,338,6,1695.28
252,250,5,453.07
252,640,6,2362.68
332,909,7,1276.33
332,317,4,2595.95
332,556,5,1294.57
332,936,4,1797.73
332,746,4,2657.08
332,847,5,360.24
332,517,7,1767.42
332,977,1,1304.46
332,270,3,2703.23
332,701,5,2288
886,14,7,1819.75
886,327,4,1329.81
886,891,5,1671.79
886,147,7,2172.31
886,244,2,1682.92
886,512,6,1723.05
886,585,6,1144.62
886,260,1,476
886,9,4,1372.95
886,247,5,1502.99
879,904,4,1314.44
879,407,5,1247.99
879,571,1,1817.69
879,681,1,2981.86
879,951,7,1759.9
879,915,7,1027.61
879,286,7,919.12
879,233,3,1600.56
879,456,3,1361.3
879,922,7,1929.51
897,332,5,1960.83
897,328,4,1241.06
897,74,7,1786.98
897,817,7,1161.4
897,99,1,1142.75
897,150,1,1666.77
897,395,7,1693.89
897,97,2,1238.26
897,930,7,738.01
897,923,5,784.33
261,92,5,1377.75
261,744,1,3049.67
261,812,4,2218.82
261,839,5,2116.58
261,143,7,1288.3
261,884,2,475.67
261,753,6,2507.71
261,815,6,2824
261,258,7,502.35
261,205,3,2632.12
284,280,3,557.31
284,768,1,2229.57
284,35,3,1175.75
284,165,5,1571.76
284,139,1,1219.2
284,129,7,1182.58
284,828,4,875.41
284,326,2,890.09
284,435,2,2403.17
284,327,2,835.38
563,484,6,1451
563,978,3,1967.03
563,371,7,990.84
563,426,3,572.21
563,980,7,2430.52
563,209,2,2223.23
563,534,3,490.09
563,414,5,1168.92
563,673,7,677.81
563,767,6,1874.16
877,838,2,2707.94
877,20,3,3651.38
877,755,6,2176.24
877,460,7,1540.5
877,838,6,2571.07
877,820,6,2617.1
877,632,1,608.56
877,449,7,1334.65
877,36,5,1770.13
877,764,7,750.83
55,265,2,1991.08
55,357,1,2101.25
55,754,7,1559.75
55,360,4,2307.2
55,415,4,211.36
55,637,2,2359.5
55,422,6,1592.72
55,180,3,1545.03
55,429,6,1189.7
55,634,7,1632.57
57,695,4,1227.13
57,184,6,1120.95
57,371,3,703.31
57,432,1,1074.8
57,190,6,1209.65
57,500,5,1738.84
57,559,6,1696.2
57,196,3,567.14
57,106,3,2335.23
57,362,1,2654.71
241,880,1,1343.09
241,646,5,2305
241,496,7,2110.1
241,786,7,1169.53
241,325,1,3074.27
241,873,4,1249.59
241,204,5,2362.46
241,94,2,2248.64
241,529,7,1797.69
241,104,3,2043.47
619,323,1,2199.05
619,638,7,1742.25
619,940,1,2893.84
619,280,3,1352.51
619,22,1,637.59
619,134,4,2115.71
619,284,4,836.23
619,618,5,341.07
619,645,3,435.02
619,323,4,2020.1
15,913,7,1640.65
15,424,3,2599.44
15,685,5,1603.11
15,501,5,2643.67
15,771,6,1563.56
15,935,3,2850.85
15,241,1,802.33
15,216,6,1405.48
15,498,1,2446.39
15,722,5,2490.08
11,186,1,1606.97
11,154,2,1505.56
11,542,1,2396.54
11,608,1,1362.05
11,173,2,1405.24
11,441,4,2432.93
11,185,1,2110.53
11,625,7,1810.44
11,177,6,1412.91
11,899,4,2182.32
38,139,4,1512.65
38,96,2,1718.97
38,279,2,1172.28
38,142,5,1666.64
38,801,2,1061.92
38,899,4,1826.13
38,210,7,2368.14
38,960,5,1483.64
38,203,6,2318.29
38,807,1,949.88
214,318,5,2493.11
214,686,3,342.91
214,286,7,1803.92
214,2,4,2618.61
214,855,7,1588.82
214,979,2,983.17
214,745,2,2544
214,877,5,2136.27
214,840,2,1198.42
214,310,3,2130.71
47,640,6,2117.74
47,488,4,1616.05
47,50,7,971.01
47,60,3,1218.87
47,265,3,1762.58
47,278,7,1494.47
47,410,3,447.71
47,769,6,1883.95
47,438,4,1463.96
47,493,5,1857.58
545,720,2,1228.76
545,501,2,2390.36
545,416,5,1528
545,659,1,478.36
545,434,5,1010.02
545,485,3,882.63
545,535,4,539.68
545,720,4,1176.66
545,672,5,768.5
545,427,1,1137.63
36,278,1,552.39
36,915,2,2313.47
36,116,7,1366.08
36,35,1,773.61
36,981,6,2315.86
36,861,6,2121.49
36,184,6,1915.63
36,264,3,511.39
36,762,6,2596.4
36,742,3,2089.86
372,346,5,2928.3
372,364,7,1578.31
372,898,7,2190.06
372,289,5,3151.29
372,740,7,927.15
372,99,3,3493.36
372,703,7,674.69
372,422,1,1117.57
372,203,1,1939.18
372,819,1,3044.41
17,904,7,1885.25
17,230,5,1383.37
17,110,5,1235.48
17,333,4,773.33
17,933,2,2628.87
17,580,4,1332.95
17,227,4,1531.62
17,551,6,2461.7
17,287,4,1642.26
17,481,1,1750.21
58,207,1,1675.72
58,10,7,1673.08
58,202,7,1364.14
58,183,3,1187.6
58,215,3,2288.31
58,62,2,415.17
58,617,5,1921.67
58,666,7,1732.25
58,534,5,1622.38
58,57,7,885.5
59,437,2,1274.9
59,358,2,2208.5
59,202,6,1589.05
59,524,7,1707.41
59,271,3,2094.71
59,495,4,1947.96
59,697,1,1395.5
59,552,1,1570.72
59,659,2,2147.58
59,84,1,1467.32
296,971,1,1410.22
296,347,2,1453.14
296,576,6,1303.78
296,307,2,159.28
296,349,6,1416.76
296,344,7,1353.39
296,217,2,1641.05
296,796,7,282.25
296,247,3,1323.87
296,247,6,1433.02
56,198,2,1367.17
56,49,1,811.95
56,976,6,1944.95
56,705,7,914.92
56,177,3,1370.33
56,374,3,864.12
56,207,4,2031.38
56,63,7,698.02
56,363,6,2471.37
56,362,4,2959.38
9,773,1,1240.24
9,510,6,2677.5
9,338,4,2257.17
9,964,7,2071.63
9,388,6,1633.4
9,886,4,1393.6
9,292,7,630.34
9,152,1,2094.78
9,311,7,1890.63
9,819,7,1261.14
78,273,6,3214.52
78,449,3,1402.29
78,75,2,1399.31
78,528,6,1629.18
78,838,1,2989.92
78,322,7,2327.66
78,343,2,1546.56
78,230,4,2243.51
78,867,6,1832.77
78,407,1,2504.33
760,627,7,1043.63
760,513,2,1620.56
760,751,5,2510.06
760,577,4,1898.15
760,17,5,2281.11
760,105,4,714.51
760,94,4,810.47
760,819,5,1959.5
760,252,5,1471.71
760,610,1,1782
7,851,4,225.73
7,207,5,2335.35
7,800,5,1493.7
7,688,6,1530.07
7,207,6,2210.21
7,350,2,2258.42
7,858,1,526.38
7,840,7,1099.19
7,479,3,1843.84
7,855,4,655.55
77,669,7,2705.06
77,336,4,2006.37
77,497,6,3430.59
77,314,6,1653.2
77,400,7,1385.17
77,951,1,2863.33
77,964,2,2261.59
77,583,2,1192.97
77,904,5,2133.84
77,242,1,1518.43
813,611,7,1476
813,568,5,790.69
813,669,7,3163.42
813,415,1,1798.8
813,358,5,2520.32
813,397,6,1207.51
813,392,5,1335.12
813,869,3,2318.18
813,745,1,1962.75
813,249,6,2471.29
701,369,6,1303.64
701,674,4,1353.31
701,465,4,2288.5
701,369,2,1317.56
701,476,6,1863.97
701,265,4,3492.67
701,492,7,2475.63
701,136,2,1687.69
701,139,6,2077.29
701,165,6,1851.5
833,84,4,2445.13
833,47,4,1599.7
833,351,5,3096.7
833,760,3,1730.86
833,417,6,2321.41
833,524,4,3014.13
833,281,4,580.71
833,36,1,181.38
833,203,4,2218.96
833,758,7,2332.71
39,653,6,192.08
39,869,6,2859.4
39,928,2,1625
39,900,7,1615.72
39,949,3,1151.13
39,813,7,1301.53
39,671,3,1481.95
39,265,6,364.4
39,482,7,3820.36
39,922,1,1750.45
703,337,7,2738.75
703,83,6,980.68
703,317,6,2051.25
703,436,3,1268.26
703,486,1,1286.56
703,491,2,718.75
703,873,6,2585.92
703,843,3,2035.11
703,192,2,1596
703,280,2,1954.08
721,246,3,3408.13
721,981,5,2375.49
721,244,7,2549.47
721,537,4,1408.93
721,975,5,2463.36
721,858,2,1018.94
721,287,1,3454.94
721,724,7,167.03
721,755,4,3563.91
721,589,1,1053
233,345,7,609.33
233,433,6,2144.6
233,608,7,2463.34
233,869,4,141.25
233,4,1,2108.88
233,205,1,1658.85
233,915,1,839.12
233,485,7,2300.39
233,247,4,573.28
233,43,4,2733
817,830,2,939.86
817,749,3,1789.15
817,96,4,1956.94
817,755,3,2502.24
817,36,2,838.34
817,928,6,1272.93
817,326,6,811.57
817,956,4,1310.18
817,827,6,1016.96
817,923,1,797.01
186,358,4,1643.93
186,464,5,1244.8
186,659,1,2987.67
186,428,7,1776.65
186,177,3,431.77
186,170,6,979.97
186,939,5,2006.44
186,467,3,1640.81
186,922,6,1327.27
186,923,4,1425.96
177,185,2,209.13
177,757,4,2382
177,212,6,2343.21
177,326,7,1507.69
177,289,3,2774.96
177,921,2,1686.79
177,360,7,1981.91
177,902,7,2491.19
177,327,4,1530.02
177,956,5,1438.35
413,363,6,2850.3
413,140,3,930.33
413,896,1,1539.97
413,646,5,2271.43
413,168,4,1232.86
413,364,3,2836.27
413,4,4,2779.93
413,366,3,1242.5
413,372,4,1250.28
413,703,1,1191.96
189,191,3,809.95
189,199,3,196.92
189,706,7,480.29
189,659,2,1626.42
189,974,3,2925.86
189,656,2,1907.15
189,405,5,866.32
189,748,1,2557.64
189,713,5,718.44
189,476,1,2331.43
164,928,6,2026.2
164,469,6,1966.57
164,186,4,771.48
164,49,2,1830.67
164,488,4,2038.83
164,270,1,1729.3
164,601,4,1339.88
164,38,2,2130.46
164,50,6,1862.38
164,128,7,557.53
822,934,2,1106.4
822,271,7,690.02
822,58,7,1255.13
822,317,6,728.92
822,152,6,1450.43
822,902,4,2082.48
822,894,2,547.9
822,827,3,217.3
822,747,6,2316.24
822,754,6,2089.16
176,162,4,588.84
176,921,3,2026.48
176,158,3,2004.92
176,899,7,2092.45
176,476,5,3307.1
176,932,3,1998.56
176,488,7,1489.41
176,55,5,755.11
176,123,2,1215.23
176,898,1,2146.48
167,838,6,3185.93
167,162,1,599.78
167,181,2,539.24
167,320,1,1745.05
167,744,7,1182.74
167,357,7,2643.91
167,903,3,2578.19
167,572,4,2302.39
167,940,4,2334.11
167,64,3,2406.79
823,960,4,1343.67
823,36,5,829.85
823,612,4,818.05
823,38,7,732.01
823,4,2,1259.74
823,818,4,1107.77
823,26,1,481.06
823,753,3,2527.88
823,887,2,1306.06
823,106,5,2974.69
196,716,1,1458.63
196,487,7,967.64
196,426,4,727.74
196,441,7,964.02
196,189,3,455.2
196,211,5,2419.97
196,136,3,1759.63
196,487,3,1116
196,533,4,1111
196,420,5,425.74
570,896,5,638.11
570,3,6,1233.14
570,957,4,928.93
570,747,1,1655.4
570,470,6,1905.33
570,882,1,1429.2
570,938,6,807.38
570,627,1,1343.42
570,833,6,669.61
570,940,5,1260.51
16,684,6,2552.81
16,364,1,1651.5
16,778,2,1867.39
16,226,7,2586.64
16,951,3,2787.86
16,677,7,2363.17
16,869,7,1152.45
16,355,4,1406.06
16,501,6,2339.15
16,402,5,2160.45
168,362,3,2553.93
168,559,7,1630.55
168,538,5,1786.92
168,750,4,1438.66
168,672,6,2016.74
168,211,6,2734.33
168,180,6,582.24
168,959,4,1200.34
168,489,4,1936.43
168,813,4,1892.71
165,191,3,1288.71
165,62,7,435.73
165,265,5,1527.72
165,344,7,2556.78
165,426,3,1141.81
165,136,3,178.5
165,805,1,1386.34
165,100,2,2837.18
165,376,3,804.39
165,38,6,1645.95
312,69,6,1547.2
312,214,1,2551.2
312,776,5,1626.33
312,233,5,2570.36
312,528,7,415.37
312,161,7,1937.91
312,841,5,3373.57
312,298,7,1029.38
312,363,7,2758.93
312,350,6,1557.96
185,664,1,1968.62
185,102,3,2160.37
185,768,5,1297.9
185,903,3,1969.51
185,232,5,2240.71
185,557,4,2686.43
185,235,7,2293.51
185,867,6,2300.09
185,960,2,1041.74
185,212,5,2415.26
440,498,4,1648.66
440,496,7,1061.94
440,524,6,1699.65
440,537,2,825.04
440,51,7,1297.59
440,19,6,1435.22
440,370,5,1102.17
440,189,2,1094.79
440,191,4,1534.41
440,139,4,1809.46
178,496,7,2811.63
178,542,3,2298.22
178,126,4,959.73
178,946,7,1213.53
178,177,2,447
178,174,5,677.74
178,137,5,729.35
178,181,7,265.47
178,964,1,1742.09
178,757,5,2055.62
535,503,7,345.49
535,517,4,1863.28
535,669,7,1149.6
535,479,7,1070.17
535,686,1,2112.24
535,178,4,2521.29
535,438,1,1159.01
535,47,7,1632.54
535,279,4,2615.5
535,686,2,2147.52
718,158,2,1095.39
718,473,7,1516.53
718,471,2,1889.71
718,323,7,3467.61
718,813,5,3179
718,964,3,2732.85
718,687,3,2030.46
718,691,1,1543.41
718,726,5,1338.18
718,439,3,1228.47
738,186,3,783.81
738,742,4,275.43
738,464,6,511.15
738,977,2,1681.62
738,490,3,1618.64
738,437,4,1456.86
738,980,6,2110.3
738,903,4,2051
738,168,5,717.72
